Fecha,Origen,Destino,Viajes
2020-03-10,Lo Espejo,Recoleta,478
2020-03-10,Lo Espejo,Renca,76
2020-03-10,Lo Espejo,San Bernardo,674
2020-03-10,Lo Espejo,San Joaquin,197
2020-03-10,Lo Espejo,San Miguel,1136
2020-03-10,Lo Espejo,San Ramon,124
2020-03-10,Lo Espejo,Santiago,4096
2020-03-10,Lo Espejo,Vitacura,127
2020-03-10,Lo Prado,Macul,1045
2020-03-10,Lo Prado,Maipu,8422
2020-03-10,Lo Prado,Nunoa,3485
2020-03-10,Lo Prado,Pedro Aguirre Cerda,268
2020-03-10,Lo Prado,Penalolen,635
2020-03-10,Lo Prado,Providencia,17198
2020-03-10,Lo Prado,Pudahuel,7711
2020-03-10,Lo Prado,Puente Alto,849
2020-03-10,Lo Prado,Quilicura,749
2020-03-10,Lo Prado,Quinta Normal,1511
2020-03-10,Lo Prado,Recoleta,2478
2020-03-10,Lo Prado,Renca,382
2020-03-10,Lo Prado,San Bernardo,611
2020-03-10,Lo Prado,San Joaquin,587
2020-03-10,Lo Prado,San Miguel,1475
2020-03-10,Lo Prado,San Ramon,216
2020-03-10,Lo Prado,Santiago,30374
2020-03-10,Lo Prado,Vitacura,655
2020-03-10,Macul,Maipu,664
2020-03-10,Macul,Nunoa,5513
2020-03-10,Macul,Pedro Aguirre Cerda,786
2020-03-10,Macul,Penalolen,1673
2020-03-10,Macul,Providencia,8595
2020-03-10,Macul,Pudahuel,720
2020-03-10,Macul,Puente Alto,3055
2020-03-10,Macul,Quilicura,688
2020-03-10,Macul,Quinta Normal,497
2020-03-10,Macul,Recoleta,978
2020-03-10,Macul,Renca,124
2020-03-10,Macul,San Bernardo,524
2020-03-10,Macul,San Joaquin,1422
2020-03-10,Macul,San Miguel,812
2020-03-10,Macul,San Ramon,412
2020-03-10,Macul,Santiago,10820
2020-03-10,Macul,Vitacura,195
2020-03-10,Maipu,Nunoa,3883
2020-03-10,Maipu,Pedro Aguirre Cerda,509
2020-03-10,Maipu,Penalolen,412
2020-03-10,Maipu,Providencia,13671
2020-03-10,Maipu,Pudahuel,2302
2020-03-10,Maipu,Puente Alto,429
2020-03-10,Maipu,Quilicura,701
2020-03-10,Maipu,Quinta Normal,870
2020-03-10,Maipu,Recoleta,2153
2020-03-10,Maipu,Renca,563
2020-03-10,Maipu,San Bernardo,656
2020-03-10,Maipu,San Joaquin,773
2020-03-10,Maipu,San Miguel,1175
2020-03-10,Maipu,San Ramon,139
2020-03-10,Maipu,Santiago,22887
2020-03-10,Maipu,Vitacura,754
2020-03-10,Nunoa,Pedro Aguirre Cerda,1649
2020-03-10,Nunoa,Penalolen,6625
2020-03-10,Nunoa,Providencia,20852
2020-03-10,Nunoa,Pudahuel,2062
2020-03-10,Nunoa,Puente Alto,6480
2020-03-10,Nunoa,Quilicura,2446
2020-03-10,Nunoa,Quinta Normal,1255
2020-03-10,Nunoa,Recoleta,3072
2020-03-10,Nunoa,Renca,516
2020-03-10,Nunoa,San Bernardo,1492
2020-03-10,Nunoa,San Joaquin,1107
2020-03-10,Nunoa,San Miguel,2864
2020-03-10,Nunoa,San Ramon,828
2020-03-10,Nunoa,Santiago,37984
2020-03-10,Nunoa,Vitacura,384
2020-03-10,Pedro Aguirre Cerda,Penalolen,206
2020-03-10,Pedro Aguirre Cerda,Providencia,5797
2020-03-10,Pedro Aguirre Cerda,Pudahuel,144
2020-03-10,Pedro Aguirre Cerda,Puente Alto,364
2020-03-10,Pedro Aguirre Cerda,Quilicura,214
2020-03-10,Pedro Aguirre Cerda,Quinta Normal,131
2020-03-10,Pedro Aguirre Cerda,Recoleta,770
2020-03-10,Pedro Aguirre Cerda,Renca,78
2020-03-10,Pedro Aguirre Cerda,San Bernardo,1044
2020-03-10,Pedro Aguirre Cerda,San Joaquin,370
2020-03-10,Pedro Aguirre Cerda,San Miguel,1543
2020-03-10,Pedro Aguirre Cerda,San Ramon,101
2020-03-10,Pedro Aguirre Cerda,Santiago,6786
2020-03-10,Pedro Aguirre Cerda,Vitacura,141
2020-03-10,Penalolen,Providencia,11244
2020-03-10,Penalolen,Pudahuel,355
2020-03-10,Penalolen,Puente Alto,3998
2020-03-10,Penalolen,Quilicura,628
2020-03-10,Penalolen,Quinta Normal,312
2020-03-10,Penalolen,Recoleta,809
2020-03-10,Penalolen,Renca,142
2020-03-10,Penalolen,San Bernardo,273
2020-03-10,Penalolen,San Joaquin,361
2020-03-10,Penalolen,San Miguel,687
2020-03-10,Penalolen,San Ramon,528
2020-03-10,Penalolen,Santiago,10685
2020-03-10,Penalolen,Vitacura,718
2020-03-10,Providencia,Pudahuel,4729
2020-03-10,Providencia,Puente Alto,17260
2020-03-10,Providencia,Quilicura,3612
2020-03-10,Providencia,Quinta Normal,3191
2020-03-10,Providencia,Recoleta,6610
2020-03-10,Providencia,Renca,1497
2020-03-10,Providencia,San Bernardo,4454
2020-03-10,Providencia,San Joaquin,1986
2020-03-10,Providencia,San Miguel,8910
2020-03-10,Providencia,San Ramon,2009
2020-03-10,Providencia,Santiago,79331
2020-03-10,Providencia,Vitacura,2203
2020-03-10,Pudahuel,Puente Alto,707
2020-03-10,Pudahuel,Quilicura,632
2020-03-10,Pudahuel,Quinta Normal,2052
2020-03-10,Pudahuel,Recoleta,1652
2020-03-10,Pudahuel,Renca,564
2020-03-10,Pudahuel,San Bernardo,336
2020-03-10,Pudahuel,San Joaquin,599
2020-03-10,Pudahuel,San Miguel,913
2020-03-10,Pudahuel,San Ramon,137
2020-03-10,Pudahuel,Santiago,17833
2020-03-10,Pudahuel,Vitacura,465
2020-03-10,Puente Alto,Quilicura,927
2020-03-10,Puente Alto,Quinta Normal,626
2020-03-10,Puente Alto,Recoleta,1976
2020-03-10,Puente Alto,Renca,152
2020-03-10,Puente Alto,San Bernardo,289
2020-03-10,Puente Alto,San Joaquin,2136
2020-03-10,Puente Alto,San Miguel,1698
2020-03-10,Puente Alto,San Ramon,552
2020-03-10,Puente Alto,Santiago,25011
2020-03-10,Puente Alto,Vitacura,1052
2020-03-10,Quilicura,Quinta Normal,521
2020-03-10,Quilicura,Recoleta,2596
2020-03-10,Quilicura,Renca,973
2020-03-10,Quilicura,San Bernardo,307
2020-03-10,Quilicura,San Joaquin,417
2020-03-10,Quilicura,San Miguel,1091
2020-03-10,Quilicura,San Ramon,166
2020-03-10,Quilicura,Santiago,17846
2020-03-10,Quilicura,Vitacura,783
2020-03-10,Quinta Normal,Recoleta,835
2020-03-10,Quinta Normal,Renca,940
2020-03-10,Quinta Normal,San Bernardo,307
2020-03-10,Quinta Normal,San Joaquin,379
2020-03-10,Quinta Normal,San Miguel,501
2020-03-10,Quinta Normal,San Ramon,105
2020-03-10,Quinta Normal,Santiago,11067
2020-03-10,Quinta Normal,Vitacura,407
2020-03-10,Recoleta,Renca,695
2020-03-10,Recoleta,San Bernardo,712
2020-03-10,Recoleta,San Joaquin,617
2020-03-10,Recoleta,San Miguel,3393
2020-03-10,Recoleta,San Ramon,513
2020-03-10,Recoleta,Santiago,25896
2020-03-10,Recoleta,Vitacura,780
2020-03-10,Renca,San Bernardo,197
2020-03-10,Renca,San Joaquin,265
2020-03-10,Renca,San Miguel,523
2020-03-10,Renca,San Ramon,99
2020-03-10,Renca,Santiago,7155
2020-03-10,Renca,Vitacura,283
2020-03-10,San Bernardo,San Joaquin,355
2020-03-10,San Bernardo,San Miguel,1094
2020-03-10,San Bernardo,San Ramon,157
2020-03-10,San Bernardo,Santiago,9259
2020-03-10,San Bernardo,Vitacura,203
2020-03-10,San Joaquin,San Miguel,1258
2020-03-10,San Joaquin,San Ramon,186
2020-03-10,San Joaquin,Santiago,7283
2020-03-10,San Joaquin,Vitacura,80
2020-03-10,San Miguel,San Ramon,985
2020-03-10,San Miguel,Santiago,21080
2020-03-10,San Miguel,Vitacura,154
2020-03-10,San Ramon,Santiago,4094
2020-03-10,San Ramon,Vitacura,140
2020-03-10,Santiago,Vitacura,2350
2020-03-11,Cerrillos,Cerro Navia,91
2020-03-11,Cerrillos,Conchali,144
2020-03-11,Cerrillos,El Bosque,142
2020-03-11,Cerrillos,Estacion Central,2126
2020-03-11,Cerrillos,Huechuraba,136
2020-03-11,Cerrillos,Independencia,327
2020-03-11,Cerrillos,La Cisterna,482
2020-03-11,Cerrillos,La Florida,594
2020-03-11,Cerrillos,La Granja,44
2020-03-11,Cerrillos,La Pintana,55
2020-03-11,Cerrillos,La Reina,384
2020-03-11,Cerrillos,Las Condes,2754
2020-03-11,Cerrillos,Lo Barnechea,97
2020-03-11,Cerrillos,Lo Espejo,559
2020-03-11,Cerrillos,Lo Prado,187
2020-03-11,Cerrillos,Macul,632
2020-03-11,Cerrillos,Maipu,4820
2020-03-11,Cerrillos,Nunoa,2204
2020-03-11,Cerrillos,Pedro Aguirre Cerda,528
2020-03-11,Cerrillos,Penalolen,202
2020-03-11,Cerrillos,Providencia,4957
2020-03-11,Cerrillos,Pudahuel,227
2020-03-11,Cerrillos,Puente Alto,328
2020-03-11,Cerrillos,Quilicura,241
2020-03-11,Cerrillos,Quinta Normal,209
2020-03-11,Cerrillos,Recoleta,817
2020-03-11,Cerrillos,Renca,101
2020-03-11,Cerrillos,San Bernardo,354
2020-03-11,Cerrillos,San Joaquin,347
2020-03-11,Cerrillos,San Miguel,768
2020-03-11,Cerrillos,San Ramon,82
2020-03-11,Cerrillos,Santiago,5390
2020-03-11,Cerrillos,Vitacura,194
2020-03-11,Cerro Navia,Conchali,111
2020-03-11,Cerro Navia,El Bosque,50
2020-03-11,Cerro Navia,Estacion Central,1057
2020-03-11,Cerro Navia,Huechuraba,119
2020-03-11,Cerro Navia,Independencia,193
2020-03-11,Cerro Navia,La Cisterna,290
2020-03-11,Cerro Navia,La Florida,470
2020-03-11,Cerro Navia,La Granja,20
2020-03-11,Cerro Navia,La Pintana,28
2020-03-11,Cerro Navia,La Reina,324
2020-03-11,Cerro Navia,Las Condes,2509
2020-03-11,Cerro Navia,Lo Barnechea,297
2020-03-11,Cerro Navia,Lo Espejo,51
2020-03-11,Cerro Navia,Lo Prado,1364
2020-03-11,Cerro Navia,Macul,355
2020-03-11,Cerro Navia,Maipu,719
2020-03-11,Cerro Navia,Nunoa,1323
2020-03-11,Cerro Navia,Pedro Aguirre Cerda,71
2020-03-11,Cerro Navia,Penalolen,168
2020-03-11,Cerro Navia,Providencia,3402
2020-03-11,Cerro Navia,Pudahuel,2908
2020-03-11,Cerro Navia,Puente Alto,160
2020-03-11,Cerro Navia,Quilicura,241
2020-03-11,Cerro Navia,Quinta Normal,2745
2020-03-11,Cerro Navia,Recoleta,472
2020-03-11,Cerro Navia,Renca,366
2020-03-11,Cerro Navia,San Bernardo,117
2020-03-11,Cerro Navia,San Joaquin,240
2020-03-11,Cerro Navia,San Miguel,402
2020-03-11,Cerro Navia,San Ramon,33
2020-03-11,Cerro Navia,Santiago,7085
2020-03-11,Cerro Navia,Vitacura,571
2020-03-11,Conchali,El Bosque,45
2020-03-11,Conchali,Estacion Central,942
2020-03-11,Conchali,Huechuraba,1518
2020-03-11,Conchali,Independencia,3348
2020-03-11,Conchali,La Cisterna,438
2020-03-11,Conchali,La Florida,575
2020-03-11,Conchali,La Granja,27
2020-03-11,Conchali,La Pintana,32
2020-03-11,Conchali,La Reina,505
2020-03-11,Conchali,Las Condes,2284
2020-03-11,Conchali,Lo Barnechea,202
2020-03-11,Conchali,Lo Espejo,47
2020-03-11,Conchali,Lo Prado,433
2020-03-11,Conchali,Macul,365
2020-03-11,Conchali,Maipu,277
2020-03-11,Conchali,Nunoa,1655
2020-03-11,Conchali,Pedro Aguirre Cerda,121
2020-03-11,Conchali,Penalolen,251
2020-03-11,Conchali,Providencia,3189
2020-03-11,Conchali,Pudahuel,342
2020-03-11,Conchali,Puente Alto,287
2020-03-11,Conchali,Quilicura,2077
2020-03-11,Conchali,Quinta Normal,359
2020-03-11,Conchali,Recoleta,3315
2020-03-11,Conchali,Renca,680
2020-03-11,Conchali,San Bernardo,123
2020-03-11,Conchali,San Joaquin,235
2020-03-11,Conchali,San Miguel,617
2020-03-11,Conchali,San Ramon,89
2020-03-11,Conchali,Santiago,8735
2020-03-11,Conchali,Vitacura,345
2020-03-11,El Bosque,Estacion Central,2108
2020-03-11,El Bosque,Huechuraba,125
2020-03-11,El Bosque,Independencia,190
2020-03-11,El Bosque,La Cisterna,1937
2020-03-11,El Bosque,La Florida,686
2020-03-11,El Bosque,La Granja,67
2020-03-11,El Bosque,La Pintana,793
2020-03-11,El Bosque,La Reina,338
2020-03-11,El Bosque,Las Condes,1950
2020-03-11,El Bosque,Lo Barnechea,136
2020-03-11,El Bosque,Lo Espejo,147
2020-03-11,El Bosque,Lo Prado,220
2020-03-11,El Bosque,Macul,390
2020-03-11,El Bosque,Maipu,151
2020-03-11,El Bosque,Nunoa,1059
2020-03-11,El Bosque,Pedro Aguirre Cerda,395
2020-03-11,El Bosque,Penalolen,243
2020-03-11,El Bosque,Providencia,2970
2020-03-11,El Bosque,Pudahuel,103
2020-03-11,El Bosque,Puente Alto,521
2020-03-11,El Bosque,Quilicura,202
2020-03-11,El Bosque,Quinta Normal,111
2020-03-11,El Bosque,Recoleta,739
2020-03-11,El Bosque,Renca,70
2020-03-11,El Bosque,San Bernardo,2189
2020-03-11,El Bosque,San Joaquin,235
2020-03-11,El Bosque,San Miguel,1201
2020-03-11,El Bosque,San Ramon,116
2020-03-11,El Bosque,Santiago,4851
2020-03-11,El Bosque,Vitacura,198
2020-03-11,Estacion Central,Huechuraba,481
2020-03-11,Estacion Central,Independencia,1472
2020-03-11,Estacion Central,La Cisterna,1881
2020-03-11,Estacion Central,La Florida,2009
2020-03-11,Estacion Central,La Granja,153
2020-03-11,Estacion Central,La Pintana,346
2020-03-11,Estacion Central,La Reina,1363
2020-03-11,Estacion Central,Las Condes,11439
2020-03-11,Estacion Central,Lo Barnechea,646
2020-03-11,Estacion Central,Lo Espejo,1341
2020-03-11,Estacion Central,Lo Prado,7185
2020-03-11,Estacion Central,Macul,947
2020-03-11,Estacion Central,Maipu,9643
2020-03-11,Estacion Central,Nunoa,4010
2020-03-11,Estacion Central,Pedro Aguirre Cerda,1628
2020-03-11,Estacion Central,Penalolen,994
2020-03-11,Estacion Central,Providencia,17712
2020-03-11,Estacion Central,Pudahuel,2397
2020-03-11,Estacion Central,Puente Alto,1605
2020-03-11,Estacion Central,Quilicura,1507
2020-03-11,Estacion Central,Quinta Normal,1987
2020-03-11,Estacion Central,Recoleta,3826
2020-03-11,Estacion Central,Renca,803
2020-03-11,Estacion Central,San Bernardo,5538
2020-03-11,Estacion Central,San Joaquin,564
2020-03-11,Estacion Central,San Miguel,2381
2020-03-11,Estacion Central,San Ramon,467
2020-03-11,Estacion Central,Santiago,34958
2020-03-11,Estacion Central,Vitacura,804
2020-03-11,Huechuraba,Independencia,753
2020-03-11,Huechuraba,La Cisterna,496
2020-03-11,Huechuraba,La Florida,545
2020-03-11,Huechuraba,La Granja,37
2020-03-11,Huechuraba,La Pintana,39
2020-03-11,Huechuraba,La Reina,216
2020-03-11,Huechuraba,Las Condes,1300
2020-03-11,Huechuraba,Lo Barnechea,81
2020-03-11,Huechuraba,Lo Espejo,55
2020-03-11,Huechuraba,Lo Prado,541
2020-03-11,Huechuraba,Macul,260
2020-03-11,Huechuraba,Maipu,258
2020-03-11,Huechuraba,Nunoa,921
2020-03-11,Huechuraba,Pedro Aguirre Cerda,163
2020-03-11,Huechuraba,Penalolen,207
2020-03-11,Huechuraba,Providencia,2061
2020-03-11,Huechuraba,Pudahuel,262
2020-03-11,Huechuraba,Puente Alto,431
2020-03-11,Huechuraba,Quilicura,2942
2020-03-11,Huechuraba,Quinta Normal,208
2020-03-11,Huechuraba,Recoleta,2765
2020-03-11,Huechuraba,Renca,152
2020-03-11,Huechuraba,San Bernardo,137
2020-03-11,Huechuraba,San Joaquin,128
2020-03-11,Huechuraba,San Miguel,564
2020-03-11,Huechuraba,San Ramon,102
2020-03-11,Huechuraba,Santiago,4401
2020-03-11,Huechuraba,Vitacura,305
2020-03-11,Independencia,La Cisterna,746
2020-03-11,Independencia,La Florida,1111
2020-03-11,Independencia,La Granja,33
2020-03-11,Independencia,La Pintana,52
2020-03-11,Independencia,La Reina,999
2020-03-11,Independencia,Las Condes,3458
2020-03-11,Independencia,Lo Barnechea,299
2020-03-11,Independencia,Lo Espejo,103
2020-03-11,Independencia,Lo Prado,881
2020-03-11,Independencia,Macul,499
2020-03-11,Independencia,Maipu,447
2020-03-11,Independencia,Nunoa,3146
2020-03-11,Independencia,Pedro Aguirre Cerda,257
2020-03-11,Independencia,Penalolen,495
2020-03-11,Independencia,Providencia,4832
2020-03-11,Independencia,Pudahuel,575
2020-03-11,Independencia,Puente Alto,715
2020-03-11,Independencia,Quilicura,3005
2020-03-11,Independencia,Quinta Normal,366
2020-03-11,Independencia,Recoleta,2508
2020-03-11,Independencia,Renca,1088
2020-03-11,Independencia,San Bernardo,276
2020-03-11,Independencia,San Joaquin,406
2020-03-11,Independencia,San Miguel,1038
2020-03-11,Independencia,San Ramon,157
2020-03-11,Independencia,Santiago,11394
2020-03-11,Independencia,Vitacura,414
2020-03-11,La Cisterna,La Florida,2405
2020-03-11,La Cisterna,La Granja,526
2020-03-11,La Cisterna,La Pintana,915
2020-03-11,La Cisterna,La Reina,856
2020-03-11,La Cisterna,Las Condes,4389
2020-03-11,La Cisterna,Lo Barnechea,221
2020-03-11,La Cisterna,Lo Espejo,1203
2020-03-11,La Cisterna,Lo Prado,839
2020-03-11,La Cisterna,Macul,737
2020-03-11,La Cisterna,Maipu,647
2020-03-11,La Cisterna,Nunoa,2290
2020-03-11,La Cisterna,Pedro Aguirre Cerda,1415
2020-03-11,La Cisterna,Penalolen,798
2020-03-11,La Cisterna,Providencia,7334
2020-03-11,La Cisterna,Pudahuel,418
2020-03-11,La Cisterna,Puente Alto,1162
2020-03-11,La Cisterna,Quilicura,706
2020-03-11,La Cisterna,Quinta Normal,362
2020-03-11,La Cisterna,Recoleta,2878
2020-03-11,La Cisterna,Renca,207
2020-03-11,La Cisterna,San Bernardo,776
2020-03-11,La Cisterna,San Joaquin,562
2020-03-11,La Cisterna,San Miguel,5965
2020-03-11,La Cisterna,San Ramon,1957
2020-03-11,La Cisterna,Santiago,15607
2020-03-11,La Cisterna,Vitacura,349
2020-03-11,La Florida,La Granja,2700
2020-03-11,La Florida,La Pintana,497
2020-03-11,La Florida,La Reina,3101
2020-03-11,La Florida,Las Condes,11793
2020-03-11,La Florida,Lo Barnechea,432
2020-03-11,La Florida,Lo Espejo,222
2020-03-11,La Florida,Lo Prado,1411
2020-03-11,La Florida,Macul,5913
2020-03-11,La Florida,Maipu,575
2020-03-11,La Florida,Nunoa,6398
2020-03-11,La Florida,Pedro Aguirre Cerda,635
2020-03-11,La Florida,Penalolen,3616
2020-03-11,La Florida,Providencia,20990
2020-03-11,La Florida,Pudahuel,1216
2020-03-11,La Florida,Puente Alto,10843
2020-03-11,La Florida,Quilicura,1208
2020-03-11,La Florida,Quinta Normal,881
2020-03-11,La Florida,Recoleta,2109
2020-03-11,La Florida,Renca,203
2020-03-11,La Florida,San Bernardo,331
2020-03-11,La Florida,San Joaquin,2084
2020-03-11,La Florida,San Miguel,1511
2020-03-11,La Florida,San Ramon,1203
2020-03-11,La Florida,Santiago,23533
2020-03-11,La Florida,Vitacura,797
2020-03-11,La Granja,La Pintana,295
2020-03-11,La Granja,La Reina,292
2020-03-11,La Granja,Las Condes,1293
2020-03-11,La Granja,Lo Barnechea,104
2020-03-11,La Granja,Lo Espejo,39
2020-03-11,La Granja,Lo Prado,107
2020-03-11,La Granja,Macul,373
2020-03-11,La Granja,Maipu,114
2020-03-11,La Granja,Nunoa,592
2020-03-11,La Granja,Pedro Aguirre Cerda,95
2020-03-11,La Granja,Penalolen,227
2020-03-11,La Granja,Providencia,2087
2020-03-11,La Granja,Pudahuel,88
2020-03-11,La Granja,Puente Alto,613
2020-03-11,La Granja,Quilicura,162
2020-03-11,La Granja,Quinta Normal,91
2020-03-11,La Granja,Recoleta,375
2020-03-11,La Granja,Renca,56
2020-03-11,La Granja,San Bernardo,63
2020-03-11,La Granja,San Joaquin,595
2020-03-11,La Granja,San Miguel,427
2020-03-11,La Granja,San Ramon,523
2020-03-11,La Granja,Santiago,2934
2020-03-11,La Granja,Vitacura,187
2020-03-11,La Pintana,La Reina,527
2020-03-11,La Pintana,Las Condes,1910
2020-03-11,La Pintana,Lo Barnechea,144
2020-03-11,La Pintana,Lo Espejo,69
2020-03-11,La Pintana,Lo Prado,142
2020-03-11,La Pintana,Macul,407
2020-03-11,La Pintana,Maipu,103
2020-03-11,La Pintana,Nunoa,797
2020-03-11,La Pintana,Pedro Aguirre Cerda,166
2020-03-11,La Pintana,Penalolen,357
2020-03-11,La Pintana,Providencia,2485
2020-03-11,La Pintana,Pudahuel,89
2020-03-11,La Pintana,Puente Alto,1257
2020-03-11,La Pintana,Quilicura,163
2020-03-11,La Pintana,Quinta Normal,136
2020-03-11,La Pintana,Recoleta,572
2020-03-11,La Pintana,Renca,60
2020-03-11,La Pintana,San Bernardo,222
2020-03-11,La Pintana,San Joaquin,438
2020-03-11,La Pintana,San Miguel,719
2020-03-11,La Pintana,San Ramon,333
2020-03-11,La Pintana,Santiago,3709
2020-03-11,La Pintana,Vitacura,358
2020-03-11,La Reina,Las Condes,4956
2020-03-11,La Reina,Lo Barnechea,191
2020-03-11,La Reina,Lo Espejo,93
2020-03-11,La Reina,Lo Prado,1049
2020-03-11,La Reina,Macul,1096
2020-03-11,La Reina,Maipu,396
2020-03-11,La Reina,Nunoa,7502
2020-03-11,La Reina,Pedro Aguirre Cerda,417
2020-03-11,La Reina,Penalolen,2882
2020-03-11,La Reina,Providencia,6629
2020-03-11,La Reina,Pudahuel,486
2020-03-11,La Reina,Puente Alto,2828
2020-03-11,La Reina,Quilicura,672
2020-03-11,La Reina,Quinta Normal,342
2020-03-11,La Reina,Recoleta,790
2020-03-11,La Reina,Renca,136
2020-03-11,La Reina,San Bernardo,279
2020-03-11,La Reina,San Joaquin,242
2020-03-11,La Reina,San Miguel,685
2020-03-11,La Reina,San Ramon,284
2020-03-11,La Reina,Santiago,9464
2020-03-11,La Reina,Vitacura,388
2020-03-11,Las Condes,Lo Barnechea,4341
2020-03-11,Las Condes,Lo Espejo,749
2020-03-11,Las Condes,Lo Prado,10827
2020-03-11,Las Condes,Macul,4689
2020-03-11,Las Condes,Maipu,4006
2020-03-11,Las Condes,Nunoa,10604
2020-03-11,Las Condes,Pedro Aguirre Cerda,2770
2020-03-11,Las Condes,Penalolen,5268
2020-03-11,Las Condes,Providencia,37750
2020-03-11,Las Condes,Pudahuel,2588
2020-03-11,Las Condes,Puente Alto,10111
2020-03-11,Las Condes,Quilicura,2831
2020-03-11,Las Condes,Quinta Normal,1546
2020-03-11,Las Condes,Recoleta,4125
2020-03-11,Las Condes,Renca,789
2020-03-11,Las Condes,San Bernardo,2315
2020-03-11,Las Condes,San Joaquin,987
2020-03-11,Las Condes,San Miguel,4816
2020-03-11,Las Condes,San Ramon,1420
2020-03-11,Las Condes,Santiago,49604
2020-03-11,Las Condes,Vitacura,3520
2020-03-11,Lo Barnechea,Lo Espejo,92
2020-03-11,Lo Barnechea,Lo Prado,754
2020-03-11,Lo Barnechea,Macul,422
2020-03-11,Lo Barnechea,Maipu,318
2020-03-11,Lo Barnechea,Nunoa,679
2020-03-11,Lo Barnechea,Pedro Aguirre Cerda,206
2020-03-11,Lo Barnechea,Penalolen,494
2020-03-11,Lo Barnechea,Providencia,2064
2020-03-11,Lo Barnechea,Pudahuel,379
2020-03-11,Lo Barnechea,Puente Alto,802
2020-03-11,Lo Barnechea,Quilicura,279
2020-03-11,Lo Barnechea,Quinta Normal,295
2020-03-11,Lo Barnechea,Recoleta,457
2020-03-11,Lo Barnechea,Renca,135
2020-03-11,Lo Barnechea,San Bernardo,149
2020-03-11,Lo Barnechea,San Joaquin,92
2020-03-11,Lo Barnechea,San Miguel,261
2020-03-11,Lo Barnechea,San Ramon,174
2020-03-11,Lo Barnechea,Santiago,3281
2020-03-11,Lo Barnechea,Vitacura,1464
2020-03-11,Lo Espejo,Lo Prado,105
2020-03-11,Lo Espejo,Macul,207
2020-03-11,Lo Espejo,Maipu,530
2020-03-11,Lo Espejo,Nunoa,749
2020-03-11,Lo Espejo,Pedro Aguirre Cerda,947
2020-03-11,Lo Espejo,Penalolen,119
2020-03-11,Lo Espejo,Providencia,1969
2020-03-11,Lo Espejo,Pudahuel,123
2020-03-11,Lo Espejo,Puente Alto,135
2020-03-11,Lo Espejo,Quilicura,128
2020-03-11,Lo Espejo,Quinta Normal,106
2020-03-11,Lo Espejo,Recoleta,481
2020-03-11,Lo Espejo,Renca,67
2020-03-11,Lo Espejo,San Bernardo,658
2020-03-11,Lo Espejo,San Joaquin,218
2020-03-11,Lo Espejo,San Miguel,1365
2020-03-11,Lo Espejo,San Ramon,121
2020-03-11,Lo Espejo,Santiago,3744
2020-03-11,Lo Espejo,Vitacura,131
2020-03-11,Lo Prado,Macul,929
2020-03-11,Lo Prado,Maipu,5163
2020-03-11,Lo Prado,Nunoa,3245
2020-03-11,Lo Prado,Pedro Aguirre Cerda,232
2020-03-11,Lo Prado,Penalolen,538
2020-03-11,Lo Prado,Providencia,15375
2020-03-11,Lo Prado,Pudahuel,8357
2020-03-11,Lo Prado,Puente Alto,670
2020-03-11,Lo Prado,Quilicura,608
2020-03-11,Lo Prado,Quinta Normal,1907
2020-03-11,Lo Prado,Recoleta,2164
2020-03-11,Lo Prado,Renca,347
2020-03-11,Lo Prado,San Bernardo,488
2020-03-11,Lo Prado,San Joaquin,582
2020-03-11,Lo Prado,San Miguel,1255
2020-03-11,Lo Prado,San Ramon,129
2020-03-11,Lo Prado,Santiago,23704
2020-03-11,Lo Prado,Vitacura,733
2020-03-11,Macul,Maipu,704
2020-03-11,Macul,Nunoa,5960
2020-03-11,Macul,Pedro Aguirre Cerda,681
2020-03-11,Macul,Penalolen,1732
2020-03-11,Macul,Providencia,8240
2020-03-11,Macul,Pudahuel,657
2020-03-11,Macul,Puente Alto,2713
2020-03-11,Macul,Quilicura,765
2020-03-11,Macul,Quinta Normal,487
2020-03-11,Macul,Recoleta,937
2020-03-11,Macul,Renca,143
2020-03-11,Macul,San Bernardo,401
2020-03-11,Macul,San Joaquin,1319
2020-03-11,Macul,San Miguel,716
2020-03-11,Macul,San Ramon,299
2020-03-11,Macul,Santiago,8784
